ID1,ID2,Latitude,Longitude,Elevation
1A14,ESSFwk2,54.1078,-121.003197,1112
1A14P,ESSFwk2,54.1,-121,1094
4A02P,ESSFwk2,55.35,-122.633003,1233
109952,ESSFwk2,54.4825,-121.208336,964
109956,ESSFwk2,54.1,-121,1094
118546,ESSFwk2,54.502778,-121.800003,1147
1A14P,ESSFwk2,54.1,-121,1094
118285,ESSFwk2,55.031944,-122.895836,1272
118546,ESSFwk2,54.502778,-121.800003,1147
118635,ESSFwk2,55.75,-122.816666,1054
118644,ESSFwk2,55.75,-122.833336,1104
4A02P,ESSFwk2,55.35,-122.633003,1233
109952,ESSFwk2,54.4825,-121.208336,964
109956,ESSFwk2,54.1,-121,1094
MOR,ESSFwm1,49.447222,-114.974998,1867
2C09Q,ESSFwm1,49.45,-114.967003,1873
4342F7FE,ESSFwm1,49.4472,-114.974998,1867
MOR,ESSFwm1,49.447222,-114.974998,1867
2C09Q,ESSFwm1,49.45,-114.967003,1873
2D10,ESSFwm2,49.6162,-116.660004,1925
39123,ESSFwm3,49.07161,-117.083893,2152
2C10P,ESSFwm4,49.25,-115.766998,1912
2C11,ESSFwmw,49.5647,-116.093002,2148
2D14P,ESSFwmw,49.683333,-117.083336,2012
2D14P,ESSFwmw,49.683333,-117.083336,2012
4B16P,ESSFwv,55.85,-127.699997,1315
4B16P,ESSFwv,55.85,-127.699997,1315
4B17P,ESSFwvp,54.65,-127.667,1486
4B17P,ESSFwvp,54.65,-127.667,1486
2G04,ESSFxc1,49.2794,-120.132698,1990
331,ESSFxc1,49.14,-120.183296,1666
24126,ESSFxc1,49.39693,-119.900803,1745
312,ESSFxc2,50.9683,-120.486702,1763
321,ESSFxc2,50.6117,-120.639999,1744
2F04,ESSFxc2,49.9879,-118.869202,1818
2F05,ESSFxc2,49.9447,-118.9496,1793
2F05P,ESSFxc2,49.95,-118.949997,1765
2F05P,ESSFxc2,49.95,-118.949997,1765
1C40,ESSFxc3,51.1471,-122.7938,1947
NTY,ESSFxc3,51.147528,-122.793915,1947
295,ESSFxcw,50.696179,-121.456566,2034
NOS,ESSFxv1,51.2389,-124.454201,1488
UPM,ESSFxv1,51.7778,-124.620796,1644
HEL,ESSFxvp,51.71,-125.071701,1721
3A22P,ESSFxvp,51.25,-124.449997,1833
1080QQ0,ESSFxvp,51.316667,-122.5,1991
FIV000,ESSFxvp,51.5208,-124.897202,1685
STI000,ESSFxvp,51.3333,-124.355003,1939
3A22P,ESSFxvp,51.25,-124.449997,1833
251,ICHdk,51.967,-120.608002,1132
251,ICHdk,51.967,-120.608002,1132
421,ICHdm,49.7845,-116.383003,1513
1155236,ICHdm,49.283333,-115.833336,929
421,ICHdm,49.7845,-116.383003,1513
1142112,ICHdw1,49.683333,-116.833336,619
114EMDM,ICHdw1,49.51222,-117.398903,785
378,ICHdw1,49.747,-116.850998,688
380,ICHdw1,49.9065,-116.855103,1021
393,ICHdw1,49.5267,-118.360298,880
401,ICHdw1,49.1253,-116.163803,1128
404,ICHdw1,49.4967,-117.447502,945
405,ICHdw1,49.769624,-118.142166,461
838,ICHdw1,49.4358,-116.746399,843
QBY,ICHdw1,49.654444,-116.929726,556
2D04,ICHdw1,49.4157,-117.224998,957
114007,ICHdw1,49.493611,-117.297775,537
114148,ICHdw1,49.603333,-117.041664,539
1146870,ICHdw1,49.083333,-117.800003,1092
1145445,ICHdw1,49.5,-117.283333,547
1145446,ICHdw1,49.483333,-117.300003,636
1145460,ICHdw1,49.99028,-117.371902,554
1145M29,ICHdw1,49.49139,-117.305298,533
1145420,ICHdw1,49.916667,-118.066666,475
1146944,ICHdw1,49.183333,-117.300003,757
1140448,ICHdw1,50.166667,-116.933334,532
1146874,ICHdw1,49.083333,-117.800003,1092
1142640,ICHdw1,49.833333,-118.133331,594
1142820,ICHdw1,49.866667,-118.066666,515
1143900,ICHdw1,49.91333,-116.915001,607
114R00A,ICHdw1,49.083333,-116.099998,880
378,ICHdw1,49.747,-116.850998,688
380,ICHdw1,49.9065,-116.855103,1021
401,ICHdw1,49.1253,-116.163803,1128
404,ICHdw1,49.4967,-117.447502,945
405,ICHdw1,49.769624,-118.142166,461
838,ICHdw1,49.4358,-116.746399,843
393,ICHdw1,49.5267,-118.360298,880
31091,ICHdw1,49.37333,-117.2425,866
QBY,ICHdw1,49.654444,-116.929726,556
34621,ICHdw1,49.71444,-116.907219,607
114007,ICHdw1,49.493611,-117.297775,537
114148,ICHdw1,49.603333,-117.041664,539
115096,ICHdw1,49.263611,-115.851669,948
1160565,ICHdw3,51.783333,-119.333336,716
1163450,ICHdw3,51.916667,-120.050003,709
116JF55,ICHdw3,51.733333,-120,798
242,ICHdw3,51.925,-120.029999,785
243,ICHdw3,51.2533,-119.881699,625
249,ICHdw3,51.585,-119.673302,725
258,ICHdw3,51.7817,-119.326698,603
269,ICHdw3,51.8167,-119.6567,794
348,ICHdw3,51.397733,-119.459137,458
242,ICHdw3,51.925,-120.029999,785
243,ICHdw3,51.2533,-119.881699,625
249,ICHdw3,51.585,-119.673302,725
269,ICHdw3,51.8167,-119.6567,794
1166760,ICHdw4,50.216667,-118.5,1098
351,ICHdw4,50.6117,-118.646698,821
357,ICHdw4,50.6983,-118.758301,602
1162580,ICHdw4,50.933333,-119.216667,398
1167275,ICHdw4,50.8,-119,350
SGL,ICHdw4,50.35,-118.529999,624
347,ICHdw4,50.84405,-118.959038,363
1167276,ICHdw4,50.85,-118.98333,376
1167778,ICHdw4,50.333333,-118.533333,1019
351,ICHdw4,50.6117,-118.646698,821
357,ICHdw4,50.6983,-118.758301,602
SGL,ICHdw4,50.35,-118.529999,624
430,ICHmc1,56.0167,-129.096695,287
107318,ICHmc1,56.020833,-129.17778,269
430,ICHmc1,56.0167,-129.096695,287
107113,ICHmc1,54.823056,-127.253334,655
107398,ICHmc1,54.833333,-127.258331,627
107318,ICHmc1,56.020833,-129.17778,269
107312,ICHmc1,55.716667,-128.770828,563
428,ICHmc2,55.435,-127.646698,337
429,ICHmc2,55.0267,-128.313293,168
431,ICHmc2,55.6,-128.041702,388
433,ICHmc2,55.5767,-128.705002,496
107089,ICHmc2,55.463889,-128.21666,422
107199,ICHmc2,55.245833,-127.57917,331
1065945,ICHmc2,54.766667,-128.266663,119
1070150,ICHmc2,55.233333,-129.016663,250
1070154,ICHmc2,55.183333,-129.050003,99
1073347,ICHmc2,55.2,-127.73333,208
1073L4F,ICHmc2,55.266667,-127.616669,335
1074336,ICHmc2,55.116667,-128.050003,191
1075252,ICHmc2,55.483333,-127.833336,374
1075253,ICHmc2,55.516667,-127.800003,344
1075384,ICHmc2,55.2375,-129.029404,185
1075520,ICHmc2,55.233333,-127.599998,343
107ADFE,ICHmc2,55.016667,-128.316666,171
427,ICHmc2,55.2883,-128.993301,178
107G879,ICHmc2,55.28861,-127.170601,515
52091,ICHmc2,54.74639,-128.261108,124
1065945,ICHmc2,54.766667,-128.266663,119
427,ICHmc2,55.2883,-128.993301,178
428,ICHmc2,55.435,-127.646698,337
429,ICHmc2,55.0267,-128.313293,168
431,ICHmc2,55.6,-128.041702,388
433,ICHmc2,55.5767,-128.705002,496
107077,ICHmc2,55.104167,-127.974167,413
107089,ICHmc2,55.463889,-128.21666,422
107199,ICHmc2,55.245833,-127.57917,331
1073347,ICHmc2,55.2,-127.73333,208
1073L4F,ICHmc2,55.266667,-127.616669,335
1074336,ICHmc2,55.116667,-128.050003,191
1075252,ICHmc2,55.483333,-127.833336,374
1075253,ICHmc2,55.516667,-127.800003,344
1075384,ICHmc2,55.2375,-129.029404,185
1075520,ICHmc2,55.233333,-127.599998,343
107ADFE,ICHmc2,55.016667,-128.316666,171
107G879,ICHmc2,55.28861,-127.170601,515
1F01A,ICHmk1,50.1465,-119.053299,1263
1131615,ICHmk1,49.65,-118.75,819
1133274,ICHmk1,49.1,-118.583336,1448
1124980,ICHmk1,49.8,-119.199997,1278
227,ICHmk3,52.47,-121.741699,1070
227,ICHmk3,52.47,-121.741699,1070
2C07,ICHmk4,49.5092,-115.036903,1213
1152850,ICHmk4,49.48889,-115.072197,988
886,ICHmk4,49.6673,-115.214401,1062
ELR,ICHmk4,49.51,-115.07,1001
115555,ICHmk4,49.391667,-115.019447,956
886,ICHmk4,49.6673,-115.214401,1062
ELR,ICHmk4,49.51,-115.07,1001
36124,ICHmk4,49.39,-115.023064,956
115555,ICHmk4,49.391667,-115.019447,956
115149,ICHmk4,49.63,-115.07222,1376
367,ICHmk5,51.0422,-116.3638,1330
367,ICHmk5,51.0422,-116.3638,1330
1171393,ICHmm,52.71947,-119.471703,1097
10952B9,ICHmm,53.016667,-119.23333,879
200,ICHmm,52.7881,-119.314796,1161
2A01A,ICHmm,52.782,-119.278,866
200,ICHmm,52.7881,-119.314796,1161
201,ICHmm,53.3454,-119.713203,1067
109317,ICHmm,52.730556,-119.290001,1113
109318,ICHmm,52.784722,-119.341667,1291
GRT,ICHmw1,51.877056,-117.878304,784
361,ICHmw1,51.9972,-118.102501,951
374,ICHmw1,51.7162,-117.541702,806
375,ICHmw1,51.4312,-117.163803,1143
434316F6,ICHmw1,51.5097,-117.4617,794
43425706,ICHmw1,51.4833,-117.179199,767
4343301A,ICHmw1,51.8833,-117.891701,834
BVR,ICHmw1,51.509722,-117.46167,794
361,ICHmw1,51.9972,-118.102501,951
374,ICHmw1,51.7162,-117.541702,806
375,ICHmw1,51.4312,-117.163803,1143
BVR,ICHmw1,51.509722,-117.46167,794
GRT,ICHmw1,51.877056,-117.878304,784
37092,ICHmw1,51.507,-117.421791,1032
1142574,ICHmw2,50.23861,-116.971397,558
1144580,ICHmw2,50.2,-116.966667,560
379,ICHmw2,50.3658,-117.064499,801
377,ICHmw2,50.2525,-117.776299,614
383,ICHmw2,50.383,-117.879898,713
387,ICHmw2,50.6213,-117.4645,1007
396,ICHmw2,49.699,-118.081001,1487
406,ICHmw2,49.7847,-117.440002,1244
873,ICHmw2,50.765,-117.957802,883
882,ICHmw2,50.8636,-119.001701,1112
DBC,ICHmw2,50.638383,-117.048935,595
DCN,ICHmw2,50.255,-116.948334,600
2B05,ICHmw2,50.187,-118.031601,1475
2D03,ICHmw2,49.9765,-117.227898,1065
1145300,ICHmw2,50.25,-117.800003,505
1145297,ICHmw2,50.26639,-117.812798,520
1145303,ICHmw2,50.266667,-117.783333,507
2D07A,ICHmw2,50.2633,-116.958603,667
365,ICHmw2,50.7288,-117.943001,785
384,ICHmw2,50.3663,-117.001701,1262
4343236C,ICHmw2,50.6381,-117.047203,601
352,ICHmw2,50.6033,-118.423302,1281
22096,ICHmw2,50.93417,-118.788612,378
352,ICHmw2,50.6033,-118.423302,1281
365,ICHmw2,50.7288,-117.943001,785
377,ICHmw2,50.2525,-117.776299,614
379,ICHmw2,50.3658,-117.064499,801
384,ICHmw2,50.3663,-117.001701,1262
387,ICHmw2,50.6213,-117.4645,1007
396,ICHmw2,49.699,-118.081001,1487
406,ICHmw2,49.7847,-117.440002,1244
873,ICHmw2,50.765,-117.957802,883
DCN,ICHmw2,50.255,-116.948334,600
383,ICHmw2,50.383,-117.879898,713
DBC,ICHmw2,50.638383,-117.048935,595
34126,ICHmw2,50.04631,-117.179138,1075
34224,ICHmw2,50.15417,-116.967499,1171
34791,ICHmw2,50.1475,-117.592499,778
114119,ICHmw2,50.158333,-116.575279,1326
1160900,ICHmw3,52.15,-119.283333,717
1164830,ICHmw3,51,-118.650002,409
1167193,ICHmw3,51.25,-118.949997,352
1176749,ICHmw3,50.96111,-118.183296,446
1176750,ICHmw3,51,-118.199997,459
1176751,ICHmw3,50.95,-118.166664,454
1177290,ICHmw3,50.783333,-118.01667,441
1F02,ICHmw3,50.9989,-119.187798,1171
1160899,ICHmw3,52.12903,-119.289497,675
257,ICHmw3,52.12,-119.298302,688
266,ICHmw3,52.3417,-120.243301,938
344,ICHmw3,51.2733,-118.915001,492
349,ICHmw3,51.224008,-118.209015,598
360,ICHmw3,51.265,-119.440002,890
748,ICHmw3,51.324895,-119.308754,513
1E01B,ICHmw3,52.1335,-119.289101,674
116146F,ICHmw3,50.95,-119.383331,614
1160H99,ICHmw3,52.12903,-119.289497,675
38124,ICHmw3,50.96248,-118.377769,559
257,ICHmw3,52.12,-119.298302,688
266,ICHmw3,52.3417,-120.243301,938
344,ICHmw3,51.2733,-118.915001,492
2D06,ICHmw4,49.0942,-116.952797,1289
388,ICHmw5,49.96,-118.625,1391
391,ICHmw5,49.4328,-118.5783,1323
2B02A,ICHmw5,49.2707,-118.130402,1227
388,ICHmw5,49.96,-118.625,1391
391,ICHmw5,49.4328,-118.5783,1323
432,ICHvc,56.3483,-129.293304,390
817,ICHvc,56.4,-129.399994,370
4B10,ICHvc,56.7828,-129.9534,647
432,ICHvc,56.3483,-129.293304,390
51126,ICHvc,56.09956,-129.512054,362
53125,ICHvc,56.75389,-129.934998,581
107324,ICHvc,56.316667,-129.308334,476
1173243,ICHvk1,51.6325,-118.168297,905
1173BDB,ICHvk1,51.63972,-118.488899,697
1173242,ICHvk1,51.62972,-118.424698,696
265,ICHvk1,52.5467,-119.495003,1082
345,ICHvk1,51.8288,-118.361198,829
364,ICHvk1,51.4708,-118.185501,748
749,ICHvk1,51.998173,-119.139687,1176
868,ICHvk1,51.8533,-118.5914,1095
2A27,ICHvk1,51.512,-118.530197,965
265,ICHvk1,52.5467,-119.495003,1082
345,ICHvk1,51.8288,-118.361198,829
364,ICHvk1,51.4708,-118.185501,748
868,ICHvk1,51.8533,-118.5914,1095
38325,ICHvk1,52.04028,-118.570831,1134
109330,ICHvk2,53.768611,-121.223053,759
192,ICHvk2,53.9292,-120.636101,974
192,ICHvk2,53.9292,-120.636101,974
109399,ICHvk2,53.881944,-121.614723,776
109330,ICHvk2,53.768611,-121.223053,759
113,ICHwc,56.9833,-130.253296,580
1200R0J,ICHwc,56.966667,-130.25,592
4340028E,ICHwk1,51.6683,-118.596901,601
1175122,ICHwk1,52.05306,-118.585297,582
ILL,ICHwk1,51.013331,-118.082733,510
268,ICHwk1,51.8333,-119.136703,691
343,ICHwk1,52.3721,-118.659401,827
350,ICHwk1,50.92,-118.963303,1227
353,ICHwk1,51.01,-119.3983,1153
355,ICHwk1,51.7453,-118.657799,597
363,ICHwk1,51.0603,-118.217201,689
385,ICHwk1,50.7808,-117.180496,1270
768,ICHwk1,51.953093,-117.915054,754
1E14P,ICHwk1,52.167,-119.300003,1164
1144582,ICHwk1,50.66279,-117.393898,1111
GOL,ICHwk1,51.668431,-118.596992,601
2D02,ICHwk1,50.6769,-117.480797,929
4345054E,ICHwk1,51.0136,-118.082497,509
38227,ICHwk1,51.17986,-117.764526,875
268,ICHwk1,51.8333,-119.136703,691
343,ICHwk1,52.3721,-118.659401,827
350,ICHwk1,50.92,-118.963303,1227
353,ICHwk1,51.01,-119.3983,1153
355,ICHwk1,51.7453,-118.657799,597
363,ICHwk1,51.0603,-118.217201,689
385,ICHwk1,50.7808,-117.180496,1270
919,ICHwk1,51.6694,-118.487099,1326
ILL,ICHwk1,51.013331,-118.082733,510
GOL,ICHwk1,51.668431,-118.596992,601
1E14P,ICHwk1,52.167,-119.300003,1164
38324,ICHwk1,51.59917,-118.601112,649
38326,ICHwk1,51.95778,-118.562218,604
114118,ICHwk1,49.871667,-117.120277,1231
264,ICHwk2,52.3917,-120.985001,1066
08KH029,ICHwk2,52.78389,-120.736397,803
1094616,ICHwk2,52.6,-121.533333,875
1094785,ICHwk2,52.383,-120.717003,1136
255,ICHwk2,52.615,-121.513298,964
271,ICHwk2,52.625,-120.358299,1038
109419,ICHwk2,52.5375,-121.400002,1245
255,ICHwk2,52.615,-121.513298,964
271,ICHwk2,52.625,-120.358299,1038
264,ICHwk2,52.3917,-120.985001,1066
109418,ICHwk2,52.533333,-121.383331,1286
197,ICHwk3,53.591726,-120.713737,771
1094948,ICHwk3,53.42339,-120.352699,737
41091,ICHwk3,53.44014,-120.514999,866
109328,ICHwk3,53.373611,-120.374168,892
109975,ICHwk3,53.333333,-120.316666,1027
109812,ICHwk3,53.393056,-120.39167,890
109815,ICHwk3,53.570833,-120.690277,783
109819,ICHwk3,53.709722,-121.048615,696
109976,ICHwk3,53.333333,-120.316666,1027
263,ICHwk4,52.91,-120.911697,1103
1149001,ICHxw,49.2,-116.583336,576
1142164,ICHxw,49.1,-116.533333,534
114B1F0,ICHxw,49.08194,-116.500603,643
140478,ICHxw,49,-117.300003,780
400,ICHxw,49.615821,-117.043404,580
BIR,ICHxw,49.177778,-117.716393,409
107264,ICHxw,49,-116.499001,544
1146810,ICHxw,49.333333,-117.699997,422
1145442,ICHxw,49.58611,-117.206398,543
1148212,ICHxw,49.133333,-117.73333,429
1144635,ICHxw,49.03194,-116.457802,658
1147620,ICHxw,49.46014,-117.522903,570
398,ICHxw,49.038,-116.495796,638
1141450,ICHxw,49.333333,-117.666664,426
1141455,ICHxw,49.29639,-117.6325,489
1148700,ICHxw,49.1,-117.75,680
1148705,ICHxw,49.11194,-117.738899,571
1148790,ICHxw,49.083333,-116.583336,534
1149000,ICHxw,49.166667,-116.583336,535
1141463,ICHxw,49.333333,-117.73333,577
1141803,ICHxw,49.066667,-117.599998,489
1142130,ICHxw,49.45,-117.566666,489
1142160,ICHxw,49.09722,-116.518097,591
1144388,ICHxw,49.666667,-116.866669,618
114Q3C9,ICHxw,49.533333,-117.650002,498
398,ICHxw,49.038,-116.495796,638
BIR,ICHxw,49.177778,-117.716393,409
114220,ICHxw,49.061111,-117.474998,919
1141457,ICHxwa,49.34333,-117.774399,453
1142400,ICHxwa,49.416667,-118.050003,441
402,ICHxwa,49.053,-117.412804,772
1148670,ICHxwa,49.016667,-117.583336,748
1141800,ICHxwa,49.05,-117.599998,443
402,ICHxwa,49.053,-117.412804,772
287,IDFdc,50.850999,-122.840324,696
300,IDFdc,50.8533,-122.834999,707
1084490,IDFdc,50.833333,-122.866669,747
308,IDFdc,51.0517,-122.768303,1290
300,IDFdc,50.8533,-122.834999,707
308,IDFdc,51.0517,-122.768303,1290
1166659,IDFdk1,50.9,-120.76667,1030
323,IDFdk1,50.584843,-120.51487,1242
291,IDFdk1,50.27,-120.2883,1361
303,IDFdk1,50.799597,-120.595078,1171
338,IDFdk1,49.57,-119.824997,1149
2F12,IDFdk1,49.1189,-119.678001,1816
116416,IDFdk1,50.558333,-120.871941,1093
1166658,IDFdk1,50.935,-120.800003,1174
304,IDFdk1,50.8,-120.599998,1181
1114435,IDFdk1,50.666667,-121.800003,1007
1123469,IDFdk1,50.46667,-121.016701,1400
1124668,IDFdk1,50.5,-120.816666,1133
1125060,IDFdk1,50.466667,-120.683334,1197
1125223,IDFdk1,49.116667,-119.683334,1847
307,IDFdk1,50.6167,-120.8367,1151
338,IDFdk1,49.57,-119.824997,1149
116416,IDFdk1,50.558333,-120.871941,1093
291,IDFdk1,50.27,-120.2883,1361
307,IDFdk1,50.6167,-120.8367,1151
323,IDFdk1,50.584843,-120.51487,1242
25092,IDFdk1,50.32083,-120.636612,1396
21091,IDFdk1,50.52861,-120.478333,1317
1127358,IDFdk2,49.333333,-120.51667,1198
1164720,IDFdk2,51.033333,-120.033333,693
317,IDFdk2,49.0633,-120.766701,1176
1C29,IDFdk2,49.8546,-120.864197,1453
332,IDFdk2,49.686986,-120.278503,1013
1.00E+05,IDFdk2,50.9845,-120.129204,1189
1120630,IDFdk2,49.716667,-120.23333,1102
1120633,IDFdk2,49.7,-120.283333,1103
1121090,IDFdk2,49.816667,-120.866669,991
1123721,IDFdk2,49.666667,-120.333336,942
317,IDFdk2,49.0633,-120.766701,1176
25093,IDFdk2,49.83111,-120.934998,1023
1163595,IDFdk3,51.6,-121.199997,1028
1163596,IDFdk3,51.566667,-121.066666,1048
1164G1E,IDFdk3,51.55,-121.199997,1158
1167191,IDFdk3,51.3,-121.400002,1086
1168739,IDFdk3,51.466667,-121.116669,1102
235,IDFdk3,51.2378,-120.997597,1140
236,IDFdk3,51.375,-121.716698,1087
1095821,IDFdk3,52.216667,-122,915
212,IDFdk3,51.8167,-122,1057
225,IDFdk3,52.065,-121.885002,855
1093730,IDFdk3,51.266667,-121.966667,1129
1094455,IDFdk3,51.816667,-121.466667,829
1094456,IDFdk3,51.883333,-121.73333,915
1094457,IDFdk3,51.716667,-121.550003,981
1098940,IDFdk3,52.18306,-122.054199,937
109E7R6,IDFdk3,51.70483,-121.404198,945
218,IDFdk3,51.507,-121.162003,1214
1165791,IDFdk3,51.65,-121.300003,931
1165793,IDFdk3,51.68139,-121.216904,905
1162177,IDFdk3,51.02972,-120.728302,1139
1161661,IDFdk3,51.14472,-121.5047,1056
E230617,IDFdk3,51.653333,-121.364998,1013
204,IDFdk3,51.475799,-121.36676,1268
212,IDFdk3,51.8167,-122,1057
218,IDFdk3,51.507,-121.162003,1214
225,IDFdk3,52.065,-121.885002,855
235,IDFdk3,51.2378,-120.997597,1140
236,IDFdk3,51.375,-121.716698,1087
28093,IDFdk3,51.47611,-121.370827,1207
47091,IDFdk3,51.93747,-122.985863,1083
47092,IDFdk3,51.96139,-121.792778,806
116029,IDFdk3,51.533333,-121.168053,1159
116030,IDFdk3,51.5125,-121.13472,1216
216,IDFdk4,51.48,-123.818298,1265
1C21,IDFdk4,51.723,-123.040703,1130
1C22,IDFdk4,52.1255,-124.093803,939
1080285,IDFdk4,52.133333,-123.333336,1011
1080870,IDFdk4,51.666667,-123.066666,1213
1084731,IDFdk4,51.82444,-124.466499,1005
1086556,IDFdk4,52.116667,-124.083336,907
1080870,IDFdk4,51.666667,-123.066666,1213
1171020,IDFdk5,50.816667,-116.25,874
1177640,IDFdk5,50.916667,-116.400002,786
373,IDFdk5,50.8458,-116.337997,873
865,IDFdk5,50.8193,-116.244904,914
865,IDFdk5,50.8193,-116.244904,914
1164729,IDFdm1,50.23617,-118.955704,502
285,IDFdm1,50.244139,-118.962585,501
390,IDFdm1,49.457,-119.088303,802
1130975,IDFdm1,49.05,-119.166664,1198
1130771,IDFdm1,49.483333,-119.050003,962
1130770,IDFdm1,49.416667,-119.099998,770
1133300,IDFdm1,49.1,-118.683334,889
390,IDFdm1,49.457,-119.088303,802
113045,IDFdm1,49.010556,-119.209442,1210
113024,IDFdm1,49.5625,-119.04583,962
113046,IDFdm1,49.008056,-119.228615,1121
113042,IDFdm1,49.105556,-119.144447,1142
1152109,IDFdm2,49.483333,-115.75,1107
1152670,IDFdm2,49.3,-115.116669,940
1153034,IDFdm2,49.52392,-115.460602,848
412,IDFdm2,49.2833,-115.243301,806
416,IDFdm2,49.240592,-115.235504,798
BUL,IDFdm2,49.493056,-115.363892,792
1153282,IDFdm2,49.083333,-115.066666,912
1158990,IDFdm2,49.583333,-115.883331,1002
1154202,IDFdm2,49.666667,-115.966667,1060
425,IDFdm2,50.1451,-115.977203,1196
1150060,IDFdm2,49.5,-115.366669,1012
1152100,IDFdm2,49.533333,-115.76667,961
1152103,IDFdm2,49.45,-115.51667,848
1152104,IDFdm2,49.5,-115.73333,996
416,IDFdm2,49.240592,-115.235504,798
35091,IDFdm2,49.99444,-115.761108,871
412,IDFdm2,49.2833,-115.243301,806
425,IDFdm2,50.1451,-115.977203,1196
BUL,IDFdm2,49.493056,-115.363892,792
35092,IDFdm2,49.32611,-115.828888,979
115061,IDFdm2,49.678056,-115.597504,1243
115562,IDFdm2,49.26,-115.034721,1011
POT,IDFdw,51.6417,-124.370003,1044
226,IDFdw,51.7017,-124.875,896
BOW,IDFdw,51.4056,-124.602798,776
TAT,IDFdw,51.4819,-124.427803,834
1088010,IDFdw,51.666667,-124.400002,853
1088015,IDFdw,51.67456,-124.403099,864
1085208,IDFdw,51.6,-125,756
REL,IDFdw,51.3847,-124.643303,1089
226,IDFdw,51.7017,-124.875,896
1164730,IDFmw1,50.366667,-118.76667,541
1164770,IDFmw1,50.383333,-118.783333,403
1166945,IDFmw1,50.7,-119.25,509
1166946,IDFmw1,50.7,-119.283333,353
1166947,IDFmw1,50.683333,-119.349998,358
1166R45,IDFmw1,50.68278,-119.232498,532
116FRMN,IDFmw1,50.70306,-119.290604,352
362,IDFmw1,50.3517,-118.7733,562
sa89,IDFmw1,50.632354,-119.385513,358
1162680,IDFmw1,50.55,-119.150002,452
1162682,IDFmw1,50.55,-118.916664,440
1167260,IDFmw1,50.3,-118.816666,418
1167980,IDFmw1,50.75,-119.333336,441
1167982,IDFmw1,50.8,-119.300003,585
1123750,IDFmw1,49.85,-119.133331,1043
346,IDFmw1,50.685,-119.235001,531
346,IDFmw1,50.685,-119.235001,531
362,IDFmw1,50.3517,-118.7733,562
sa89,IDFmw1,50.632354,-119.385513,358
1164636,IDFmw2,51.45,-120.199997,744
239,IDFmw2,51.6283,-120.095001,442
1162265,IDFmw2,51.29733,-120.182701,419
1161592,IDFmw2,51.26222,-120.203903,724
1161F55,IDFmw2,51.516667,-120.116669,709
1168520,IDFmw2,51.57611,-119.778099,457
1161655,IDFmw2,51.65,-120.033333,458
1167590,IDFmw2,50.883333,-119.48333,350
1167592,IDFmw2,50.883333,-119.400002,415
239,IDFmw2,51.6283,-120.095001,442
324,IDFww,49.855,-121.434998,202
292,IDFww,50.5217,-122.498001,332
110625,IDFww,49.114167,-121.113335,919
pptps07,IDFww,50.195465,-122.467949,255
111090M,IDFww,49.866667,-121.433334,427
1113072,IDFww,50.516667,-122.51667,574
1113420,IDFww,49.783333,-121.449997,84
15123,IDFww,49.79229,-121.42852,977
292,IDFww,50.5217,-122.498001,332
324,IDFww,49.855,-121.434998,202
47122,IDFww,52.4347,-125.874489,976
110625,IDFww,49.114167,-121.113335,919
SON,IDFxc,50.728081,-122.242386,247
pptps06,IDFxc,50.85555,-122.527473,688
1114621,IDFxc,50.6,-121.866669,438
1117215,IDFxc,50.733333,-122.23333,384
26123,IDFxc,50.84153,-122.445328,674
SON,IDFxc,50.728081,-122.242386,247
1126514,IDFxh1,49.533333,-120.433334,930
1127360,IDFxh1,49.35,-120.550003,922
325,IDFxh1,49.38,-120.153297,556
288,IDFxh1,50.251984,-119.264091,392
298,IDFxh1,50.2067,-119.480003,527
334,IDFxh1,49.1483,-119.415001,1023
341,IDFxh1,50.2367,-119.276703,493
729,IDFxh1,50,-121,927
836,IDFxh1,49.4335,-120.4571,859
mab107,IDFxh1,50.007778,-120.891388,722
1160450,IDFxh1,50.45,-119.183334,363
1160483,IDFxh1,50.5,-119.216667,512
1128586,IDFxh1,50.3,-119.26667,398
1128551,IDFxh1,50.233333,-119.283333,478
1128550,IDFxh1,50.25,-119.26667,392
1128581,IDFxh1,50.216667,-119.199997,477
1128583,IDFxh1,50.34444,-119.2714,507
1128553,IDFxh1,50.26433,-119.3097,431
1128580,IDFxh1,50.233333,-119.199997,513
112HEHD,IDFxh1,50.25,-119.26667,392
1128554,IDFxh1,50.283333,-119.216667,538
1128585,IDFxh1,50.233333,-119.366669,342
1160485,IDFxh1,50.466667,-119.133331,388
1162784,IDFxh1,50.45,-119.400002,634
1167337,IDFxh1,50.54533,-119.349998,404
1123360,IDFxh1,49.35,-120.083336,506
1124260,IDFxh1,49.666667,-119.949997,1087
1125907,IDFxh1,50.116667,-119.366669,396
116414,IDFxh1,49.984722,-120.925552,731
334,IDFxh1,49.1483,-119.415001,1023
SBC14,IDFxh1,50.257171,-119.342583,460
SBC15,IDFxh1,50.090526,-119.367126,492
SBC19,IDFxh1,50.294251,-119.233688,517
298,IDFxh1,50.2067,-119.480003,527
325,IDFxh1,49.38,-120.153297,556
341,IDFxh1,50.2367,-119.276703,493
836,IDFxh1,49.4335,-120.4571,859
24225,IDFxh1,49.47619,-120.624313,816
mab107,IDFxh1,50.007778,-120.891388,722
23097,IDFxh1,50.2112,-119.306068,567
33093,IDFxh1,49.00556,-119.313606,1093
112301,IDFxh1,50.133333,-119.444443,495
