STATION,PPT_sp,PPT_sm,PPT_at,PPT_wt,Tmax_sp,Tmax_sm,Tmax_at,Tmax_wt,Tmin_sp,Tmin_sm,Tmin_at,Tmin_wt,Tave_sp,Tave_sm,Tave_at,Tave_wt,MSP,MAP,MAT,MWMT,MCMT,TD,AHM,SHM
1010720,725,225,1049,1306,10.2,18.63333333,11.8,3.933333333,2.633333333,9.233333333,4.966666667,-0.266666667,6.416666667,13.93333333,8.383333333,1.833333333,95.8,3305,7.641666667,14.95,1.5,13.45,5.337871911,156.0542797
118023,NA,NA,NA,NA,NA,23.9,NA,NA,NA,7.566666667,NA,NA,NA,15.73333333,NA,NA,NA,NA,NA,16.55,NA,NA,NA,NA
149,NA,167,NA,NA,9.733333333,20.96666667,7.666666667,-3.9,-3.233333333,6.7,-2.233333333,-12.7,3.25,13.83333333,2.716666667,-8.3,52.2,NA,2.875,14.8,-9.85,24.65,NA,283.5249042
93604,527,202,633,875,7.2,18,7.533333333,-1.833333333,-1.733333333,7.933333333,0.7,-7.433333333,2.733333333,12.96666667,4.116666667,-4.633333333,84,2237,3.795833333,14.6,-5.4,20,6.167113694,173.8095238
118093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93616,268,91,183,379,8.233333333,20.93333333,10.23333333,-0.366666667,-1.466666667,8.7,1.366666667,-7.166666667,3.383333333,14.81666667,5.8,-3.766666667,39.2,921,5.058333333,16.6,-4.4,21,16.3499819,423.4693878
91514,NA,NA,NA,NA,7.9,20.6,10.26666667,-0.433333333,-3.966666667,6.9,-1.2,-10.03333333,1.966666667,13.75,4.533333333,-5.233333333,NA,NA,3.754166667,15.75,-6.1,21.85,NA,NA
118606,NA,NA,NA,NA,8.333333333,20.63333333,6.233333333,-7.3,-3.233333333,8.3,-2.966666667,-16.43333333,2.55,14.46666667,1.633333333,-11.86666667,NA,NA,1.695833333,15.55,-13.5,29.05,NA,NA
1180750,93,250,133,100,6.333333333,19.43333333,4.666666667,-9.433333333,-5.6,6.833333333,-5.5,-19.33333333,0.366666667,13.13333333,-0.416666667,-14.38333333,69.2,576,-0.325,14.35,-15.75,30.1,16.796875,207.3699422
37,NA,120,NA,NA,14.36666667,24.2,14.73333333,5.733333333,2.533333333,9.6,4.333333333,-0.5,8.45,16.9,9.533333333,2.616666667,50.2,NA,9.375,17.9,1.85,16.05,NA,356.5737052
93377,236,163,192,256,5.533333333,18.43333333,7.466666667,-4,-6.933333333,3.266666667,-5.066666667,-14.76666667,-0.7,10.85,1.2,-9.383333333,58.4,847,0.491666667,12.45,-10.1,22.55,12.38685557,213.1849315
500657,783,560,1477,1240,10.63333333,17.86666667,10.33333333,4.1,2.8,10.5,5,-0.833333333,6.716666667,14.18333333,7.666666667,1.633333333,233,4060,7.55,14.85,1.25,13.6,4.322660099,63.73390558
3050600,212,213,158,111,9.866666667,21.66666667,10.6,0.266666667,-1.4,7.6,-0.2,-9.033333333,4.233333333,14.63333333,5.2,-4.383333333,74.2,694,4.920833333,15.95,-5,20.95,21.49975985,214.9595687
93730,376,141,587,NA,8.433333333,19,8.9,0.566666667,-0.366666667,7,1.966666667,-4.266666667,4.033333333,13,5.433333333,-1.85,55.4,NA,5.154166667,14.45,-2.5,16.95,NA,260.8303249
BVR,128,106,248,254,11,23.13333333,8.866666667,-3.966666667,-1.233333333,7.366666667,-0.533333333,-10.76666667,4.883333333,15.25,4.166666667,-7.366666667,35.6,736,4.233333333,16.4,-8.55,24.95,19.33876812,460.6741573
390,NA,106,NA,NA,13.63333333,25.46666667,12.56666667,0.066666667,-2.533333333,5.333333333,-2.366666667,-9.633333333,5.55,15.4,5.1,-4.783333333,34.8,NA,5.316666667,16.7,-6,22.7,NA,479.8850575
1130771,117,136,106,118,13.03333333,24.5,12.2,-0.433333333,-1.9,5.366666667,-2.4,-10.6,5.566666667,14.93333333,4.9,-5.516666667,44.6,477,4.970833333,16,-6.9,22.9,31.38539483,358.7443946
3070560,NA,200,NA,NA,8.966666667,20.8,7.766666667,-5.133333333,-2.466666667,8.2,-2.4,-14.66666667,3.25,14.5,2.683333333,-9.9,55.8,NA,2.633333333,15.4,-11.65,27.05,NA,275.9856631
1010780,NA,NA,NA,NA,13.03333333,20.1,14.1,8.166666667,5.166666667,10.43333333,6.4,2.566666667,9.1,15.26666667,10.25,5.366666667,NA,NA,9.995833333,16.2,4.95,11.25,NA,NA
175,NA,162,NA,NA,NA,20.23333333,8.1,NA,NA,8.3,-0.6,NA,NA,14.26666667,3.75,NA,48.8,NA,NA,15.2,NA,NA,NA,311.4754098
28093,NA,NA,NA,NA,11.43333333,22.36666667,10.26666667,-0.733333333,-1.1,9.066666667,0.6,-8.366666667,5.166666667,15.71666667,5.433333333,-4.55,NA,NA,5.441666667,17.05,-6.4,23.45,NA,NA
20404,59,66,43,17,15.5,28.46666667,16.13333333,3.7,-0.7,10.46666667,-1.266666667,-11.86666667,7.4,19.46666667,7.433333333,-4.083333333,23.4,185,7.554166667,21,-5.35,26.35,94.88738739,897.4358974
SBC8,NA,NA,NA,NA,15.03333333,26.93333333,13.56666667,1.833333333,3.666666667,12.23333333,4,-3.933333333,9.35,19.58333333,8.783333333,-1.05,NA,NA,9.166666667,20.85,-2.05,22.9,NA,NA
432,NA,236,NA,NA,NA,21.4,NA,NA,NA,5.333333333,NA,NA,NA,13.36666667,NA,NA,79,NA,NA,14.35,NA,NA,NA,181.6455696
109975,NA,NA,NA,NA,NA,17.13333333,NA,NA,NA,7.466666667,NA,NA,NA,12.3,NA,NA,NA,NA,NA,13.35,NA,NA,NA,NA
109976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1060811,NA,478,906,884,NA,NA,12.6,NA,NA,NA,5,NA,NA,NA,8.8,NA,161,NA,NA,NA,NA,NA,NA,NA
1060840,282,189,616,559,13.46666667,21.43333333,11.63333333,3.233333333,3.133333333,10.93333333,4.166666667,-2.3,8.3,16.18333333,7.9,0.466666667,75,1646,8.2125,17,-0.3,17.3,11.06470231,226.6666667
1060841,183,153,510,370,13.93333333,22.06666667,12.03333333,3.733333333,3.033333333,10.63333333,4.166666667,-2.2,8.483333333,16.35,8.1,0.766666667,60.8,1216,8.425,17.2,-0.1,17.3,15.15213816,282.8947368
1060842,422,233,815,687,12.96666667,21.03333333,10.86666667,3.9,4,11,5.2,-0.7,8.483333333,16.01666667,8.033333333,1.6,102.6,2157,8.533333333,16.75,0.95,15.8,8.592180498,163.2553606
32688,232,116,289,312,15.2,22.86666667,15.96666667,8.6,4.5,10.83333333,5.766666667,0.666666667,9.85,16.85,10.86666667,4.633333333,46.8,949,10.55,17.7,4.05,13.65,21.65437302,378.2051282
32692,208,107,279,289,14.56666667,22.03333333,15.2,8.633333333,5.966666667,11.93333333,7.4,2.066666667,10.26666667,16.98333333,11.3,5.35,41.8,883,10.975,17.75,4.9,12.85,23.75424689,424.6411483
2876,NA,NA,NA,NA,13.3,20.46666667,14.16666667,7.533333333,5,11.56666667,6.066666667,1.1,9.15,16.01666667,10.11666667,4.316666667,NA,NA,9.9,16.95,3.85,13.1,NA,NA
32691,NA,NA,NA,NA,13.63333333,20.73333333,14.4,7.733333333,5.066666667,11.46666667,6.133333333,0.9,9.35,16.1,10.26666667,4.316666667,NA,NA,10.00833333,16.9,3.8,13.1,NA,NA
96401,208,109,267,292,13.83333333,21,14.66666667,7.766666667,5,11.6,6.033333333,0.766666667,9.416666667,16.3,10.35,4.266666667,42.4,876,10.08333333,17.15,3.7,13.45,22.9261796,404.4811321
32689,236,111,304,324,14.53333333,21.93333333,14.8,8,5.966666667,12.73333333,7.633333333,1.933333333,10.25,17.33333333,11.21666667,4.966666667,44.4,975,10.94166667,18.25,4.25,14,21.47863248,411.036036
109245,NA,NA,NA,NA,NA,21.06666667,NA,NA,NA,6.766666667,NA,NA,NA,13.91666667,NA,NA,NA,NA,NA,14.85,NA,NA,NA,NA
91319,NA,NA,NA,NA,9.233333333,22.1,10.9,0.533333333,-5.133333333,3.1,-3.733333333,-12.23333333,2.05,12.6,3.583333333,-5.85,NA,NA,3.095833333,14.05,-6.4,20.45,NA,NA
32693,56,24,53,77,19.33333333,30.96666667,18.83333333,6,4.5,13.56666667,4.5,-2.833333333,11.91666667,22.26666667,11.66666667,1.583333333,9.6,210,11.85833333,23.85,0.4,23.45,104.0873016,2484.375
3060630,NA,NA,NA,NA,NA,18.46666667,NA,NA,NA,7.433333333,NA,NA,NA,12.95,NA,NA,NA,NA,NA,13.9,NA,NA,NA,NA
12887,126,79,113,115,11.66666667,26.96666667,14.43333333,-1.033333333,-2.933333333,6.7,-2.266666667,-13.2,4.366666667,16.83333333,6.083333333,-7.116666667,32.8,433,5.041666667,18.5,-7.9,26.4,34.7382602,564.0243902
267,NA,267,NA,NA,5.233333333,16.8,5.4,-4.166666667,-2.633333333,6.766666667,-1.7,-9.3,1.3,11.78333333,1.85,-6.733333333,92.4,NA,2.05,13,-7.5,20.5,NA,140.6926407
112118,NA,NA,NA,NA,13.6,25.73333333,11.9,1.133333333,4.033333333,13.6,4.733333333,-2.933333333,8.816666667,19.66666667,8.316666667,-0.9,NA,NA,8.975,21.05,-1.5,22.55,NA,NA
32696,77,30,81,143,13.2,25.6,14.5,3.033333333,1.766666667,10.2,3,-4.4,7.483333333,17.9,8.75,-0.683333333,13,331,8.3625,19.55,-1.8,21.35,55.47583082,1503.846154
20413,127,137,80,29,14.56666667,29.16666667,16.26666667,2.866666667,-0.266666667,12.03333333,0.766666667,-10.33333333,7.15,20.6,8.516666667,-3.733333333,47.2,373,8.133333333,22.35,-4.35,26.7,48.61483467,473.5169492
868,NA,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20414,NA,121,93,NA,NA,25.8,13.93333333,NA,NA,10.03333333,2,NA,NA,17.91666667,7.966666667,NA,NA,NA,NA,19.45,NA,NA,NA,NA
1080870,51,148,83,72,10.43333333,20.6,9.933333333,-0.666666667,-4.3,4.7,-4.4,-15.13333333,3.066666667,12.65,2.766666667,-7.9,39.6,354,2.645833333,13.55,-9.15,22.7,35.72269303,342.1717172
12888,205,117,148,230,11.06666667,24.46666667,13.16666667,0.566666667,-5.2,1.333333333,-4.6,-12.93333333,2.933333333,12.9,4.283333333,-6.183333333,44.8,700,3.483333333,14.4,-7.4,21.8,19.26190476,321.4285714
10808G0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.366666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93574,327,112,274,503,7.766666667,20.9,9.233333333,-1.966666667,-3.866666667,5.466666667,-1.333333333,-9.233333333,1.95,13.18333333,3.95,-5.6,48.2,1216,3.370833333,15.2,-6.25,21.45,10.9957511,315.3526971
111078,NA,NA,NA,NA,6.266666667,NA,NA,NA,-7.366666667,NA,NA,NA,-0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20422,96,136,69,29,15.06666667,28.6,15.06666667,1.266666667,-0.333333333,10.93333333,-0.2,-11.96666667,7.366666667,19.76666667,7.433333333,-5.35,45.8,330,7.304166667,21.55,-6.2,27.75,52.43686869,470.5240175
91814,NA,NA,NA,NA,12.03333333,27,13.26666667,-0.9,0.1,13.03333333,1.266666667,-10.66666667,6.066666667,20.01666667,7.266666667,-5.783333333,NA,NA,6.891666667,21.8,-6.6,28.4,NA,NA
66,NA,325,NA,NA,13.95,24.91666667,13.66666667,NA,2.666666667,10.81666667,3.55,NA,8.308333333,17.86666667,8.608333333,NA,58.3,NA,NA,19.95,NA,NA,NA,342.1955403
20423,157,169,126,119,NA,23.56666667,12.03333333,-0.4,-5.433333333,3.466666667,-4.366666667,-13.53333333,NA,13.51666667,3.833333333,-6.966666667,57.2,571,NA,15.1,-8.05,23.15,NA,263.986014
20424,140,124,79,41,14.8,28.33333333,15.83333333,4.066666667,0.1,10.4,1.3,-7.266666667,7.45,19.36666667,8.566666667,-1.6,44.4,384,8.445833333,21.05,-2.3,23.35,48.03602431,474.0990991
102026,NA,NA,NA,NA,13.1,21.7,12.36666667,2.9,2.266666667,9.033333333,3.733333333,-1.666666667,7.683333333,15.36666667,8.05,0.616666667,NA,NA,7.929166667,16.25,-0.2,16.45,NA,NA
262,NA,258,NA,NA,5.566666667,15.9,5.466666667,NA,-2.666666667,6.333333333,-1.433333333,NA,1.45,11.11666667,2.016666667,NA,76.4,NA,NA,11.9,NA,NA,NA,155.7591623
113022,NA,NA,NA,NA,4.033333333,17.33333333,5.3,-5.5,-4.966666667,5.666666667,-1.366666667,-10.03333333,-0.466666667,11.5,1.966666667,-7.766666667,NA,NA,1.308333333,13.15,-8.3,21.45,NA,NA
1130874,NA,NA,NA,372,NA,NA,NA,-3.366666667,NA,NA,NA,-10,NA,NA,NA,-6.683333333,NA,NA,NA,NA,-7.65,NA,NA,NA
20417,155,156,129,99,12.13333333,24.3,13.06666667,1.633333333,1.9,11.33333333,3.733333333,-3.933333333,7.016666667,17.81666667,8.4,-1.15,54.8,539,8.020833333,19.25,-1.55,20.8,33.43382808,351.2773723
30506GN,112,232,106,44,9.2,20.06666667,9.4,-0.5,-3.966666667,6,-3.2,-12.73333333,2.616666667,13.03333333,3.1,-6.616666667,69.8,494,3.033333333,14.25,-7.35,21.6,26.38326586,204.1547278
92553,NA,NA,NA,NA,7,20.3,8.6,-1.3,-3.2,9.066666667,-0.633333333,-9.3,1.9,14.68333333,3.983333333,-5.3,NA,NA,3.816666667,16.55,-5.8,22.35,NA,NA
1140876,141,128,123,154,15.3,27.23333333,13.76666667,0.666666667,2.2,11.16666667,2.766666667,-5.4,8.75,19.2,8.266666667,-2.366666667,43,546,8.4625,20.65,-3.4,24.05,33.81410256,480.2325581
20430,NA,NA,NA,NA,14.46666667,28.6,15.43333333,2.733333333,1.633333333,13.33333333,3,-7.366666667,8.05,20.96666667,9.216666667,-2.316666667,NA,NA,8.979166667,22.75,-3,25.75,NA,NA
96221,124,107,80,37,14.23333333,28.46666667,15.4,2.866666667,1.566666667,13.3,2.966666667,-7.366666667,7.9,20.88333333,9.183333333,-2.25,39.2,348,8.929166667,22.6,-3,25.6,54.39415709,576.5306122
20429,122,112,85,35,17.1,30.06666667,17.63333333,5.266666667,1.266666667,12.36666667,1.533333333,-8.433333333,9.183333333,21.21666667,9.583333333,-1.583333333,41,354,9.6,22.85,-2.55,25.4,55.36723164,557.3170732
20428,127,105,84,42,15.5,29,16.26666667,3.8,0.933333333,12.1,1.366666667,-8.8,8.216666667,20.55,8.816666667,-2.5,38.8,358,8.770833333,22.25,-3.35,25.6,52.43249534,573.4536082
2854,NA,NA,NA,NA,13.86666667,28.06666667,15,2.333333333,1.4,13.3,2.6,-7.5,7.633333333,20.68333333,8.8,-2.583333333,NA,NA,8.633333333,22.5,-3.35,25.85,NA,NA
3020690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500804,505,408,890,779,9.166666667,15.26666667,11.03333333,5.666666667,2.766666667,9.3,4.533333333,-0.5,5.966666667,12.28333333,7.783333333,2.583333333,167.6,2582,7.154166667,13.25,2.15,11.1,6.643751614,79.05727924
E257435,NA,NA,NA,NA,14.7,NA,NA,1.333333333,3.166666667,NA,NA,-3.166666667,8.933333333,NA,NA,-0.916666667,NA,NA,NA,NA,-1.9,NA,NA,NA
3060700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20432,116,118,69,36,16.8,30.63333333,17.03333333,3.4,-0.533333333,11.26666667,-0.266666667,-11.83333333,8.133333333,20.95,8.383333333,-4.216666667,40.4,339,8.3125,22.7,-5.3,28,54.01917404,561.8811881
3070703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93499,267,193,201,207,8.5,21.1,8.166666667,-1.366666667,-1.166666667,7.733333333,0.766666667,-7,3.666666667,14.41666667,4.466666667,-4.183333333,70.8,868,4.591666667,16.05,-4.85,20.9,16.81067588,226.6949153
3060705,NA,NA,NA,NA,NA,21.83333333,NA,NA,NA,8.966666667,NA,NA,NA,15.4,NA,NA,NA,NA,NA,16.75,NA,NA,NA,NA
93374,395,164,321,516,6.366666667,19.43333333,7.033333333,-4.3,-6.166666667,4.133333333,-4.133333333,-12.8,0.1,11.78333333,1.45,-8.55,66.4,1396,1.195833333,13.65,-9.5,23.15,8.019937918,205.5722892
1020880,330,147,482,668,13.5,21.86666667,13.3,6,3.1,10.2,4.166666667,-0.266666667,8.3,16.03333333,8.733333333,2.866666667,54.4,1627,8.983333333,16.95,2.25,14.7,11.66769105,311.5808824
93502,205,145,145,164,6.866666667,19.3,8.2,-1.7,-3.233333333,7.033333333,-0.433333333,-8.6,1.816666667,13.16666667,3.883333333,-5.15,52.8,659,3.429166667,15.05,-5.7,20.75,20.37809813,285.0378788
